COD_INE;COD_GEO;COD_PROV;PROVINCIA;NOMBRE_ACTUAL;SUPERFICIE;PERIMETRO;LONGITUD_ETRS89;LATITUD_ETRS89;ALTITUD;HABITANTES;HOMBRES;MUJERES;TOTAL_PARO;H25;H25_44;H45;M25;M25_44;M45;AGRICULTURA;INDUSTRIA;CONSTRUCCION;SERVICIOS;SINEMPLEOANTERIOR;AÑO;EDAD_MEDIA;de0-18;de19-67;masde68;de0-12
44262000000;44908;44;TERUEL;VILLARROYA DE LOS PINARES;6641.4661;39266.0;-0.66971122;40.53003487;1337.0;155.0;82.0;73.0;9;1;0;1;0;2;5;-1;-1;-1;9;-1;2017;51.98064516;21;91;43;13
44263000000;44912;44;TERUEL;VILLASTAR;3904.5661;30215.0;-1.15323397;40.28020398;861.0;501.0;252.0;249.0;23;0;3;6;3;6;5;0;2;0;21;-1;2017;42.96407186;97;323;81;75
44264000000;44916;44;TERUEL;VILLEL;8537.7495;54083.0;-1.18729721;40.23351965;824.0;330.0;188.0;142.0;16;0;3;5;2;4;2;0;0;3;10;3;2017;48.06060606;41;209;80;33
44265000000;44920;44;TERUEL;VINACEITE;5007.5913;30564.0;-0.57659252;41.26739389;296.0;262.0;135.0;127.0;10;-1;0;-1;-1;4;6;3;-1;-1;6;1;2017;50.91221374;33;146;83;22
44266000000;44924;44;TERUEL;VISIEDO;5553.1646;40012.0;-1.09819557;40.68511563;1186.0;135.0;59.0;76.0;3;-1;1;-1;0;2;-1;1;-1;-1;2;-1;2017;58.6;16;54;65;13
44267000000;44928;44;TERUEL;VIVEL DEL RÍO MARTÍN;5116.3217;35121.0;-0.94020747;40.86999819;975.0;71.0;37.0;34.0;1;-1;0;1;-1;-1;0;-1;-1;-1;1;-1;2017;63.76056338;1;32;38;1
44268000000;44932;44;TERUEL;LA ZOMA;1450.2276;19405.0;-0.61863148;40.78421418;1149.0;18.0;6.0;12.0;1;1;-1;0;-1;-1;-1;-1;0;-1;-1;1;2017;64.22222222;0;9;9;0
45001000000;45004;45;TOLEDO;AJOFRÍN;3510.3613;31543.0;-3.98225489;39.71353745;773.0;2245.0;1114.0;1131.0;183;6;22;34;4;35;82;7;60;17;87;12;2017;44.90512249;373;1447;425;261
45002000000;45008;45;TOLEDO;ALAMEDA DE LA SAGRA;3303.1195;35376.0;-3.79673062;40.01343634;595.0;3534.0;1848.0;1686.0;391;20;35;58;21;113;144;15;50;57;228;41;2017;40.98754952;723;2286;525;522
45003000000;45012;45;TOLEDO;ALBARREAL DE TAJO;4144.31;34211.0;-4.22825628;39.89733776;451.0;702.0;364.0;338.0;59;-1;9;15;2;21;12;2;7;10;35;5;2017;45.93019943;95;466;141;65
45004000000;45016;45;TOLEDO;ALCABÓN;802.4584;15647.0;-4.36889281;40.00081296;530.0;685.0;355.0;330.0;80;5;7;21;3;15;29;7;14;4;44;11;2017;46.53576642;114;423;148;74
45005000000;45020;45;TOLEDO;ALCAÑIZO;1350.9061;18497.0;-5.10585907;39.90341743;373.0;286.0;146.0;140.0;27;1;3;4;-1;10;9;2;1;2;21;1;2017;52.53846154;30;174;82;16
45006000000;45024;45;TOLEDO;ALCAUDETE DE LA JARA;15611.9423;64034.0;-4.87037733;39.78836407;412.0;1748.0;886.0;862.0;264;13;39;63;14;59;76;23;22;35;165;19;2017;47.60583524;275;1029;444;174
45007000000;45028;45;TOLEDO;ALCOLEA DE TAJO;6447.3973;47788.0;-5.14799672;39.80910603;353.0;820.0;407.0;413.0;104;5;12;20;5;27;35;3;11;5;81;4;2017;47.99390244;109;512;199;75
45008000000;45032;45;TOLEDO;ALDEA EN CABO;2549.8792;26763.0;-4.45878497;40.18510654;502.0;165.0;86.0;79.0;17;1;5;6;-1;2;3;-1;2;4;9;2;2017;56.35757576;13;95;57;7
45009000000;45036;45;TOLEDO;ALDEANUEVA DE BARBARROYA;9179.973;46107.0;-5.01945289;39.75906357;510.0;561.0;284.0;277.0;48;1;9;14;5;9;10;3;3;4;35;3;2017;57.71301248;43;285;233;23
45010000000;45040;45;TOLEDO;ALDEANUEVA DE SAN BARTOLOMÉ;3460.6713;26155.0;-5.11355468;39.63777466;577.0;452.0;237.0;215.0;28;-1;9;9;-1;5;5;1;-1;-1;27;-1;2017;62.42256637;17;208;227;11
45011000000;45044;45;TOLEDO;ALMENDRAL DE LA CAÑADA;3364.1733;31998.0;-4.73971498;40.18406426;630.0;316.0;169.0;147.0;29;1;3;12;0;6;7;1;-1;5;23;-1;2017;57.95253165;38;145;133;22
45012000000;45048;45;TOLEDO;ALMONACID DE TOLEDO;9558.08;60851.0;-3.85489355;39.75317956;713.0;814.0;398.0;416.0;62;3;9;15;2;13;20;10;6;7;36;3;2017;49.9963145;102;483;229;65
45013000000;45052;45;TOLEDO;ALMOROX;6476.7811;44218.0;-4.3915911;40.23314998;535.0;2215.0;1166.0;1049.0;186;11;28;42;9;47;49;10;13;11;130;22;2017;46.70112867;363;1352;500;234
45014000000;45056;45;TOLEDO;AÑOVER DE TAJO;3964.0702;44240.0;-3.76618531;39.98842414;599.0;5148.0;2639.0;2509.0;497;24;69;82;21;143;158;23;52;39;350;33;2017;42.72902098;967;3360;821;626
45015000000;45060;45;TOLEDO;ARCICÓLLAR;3054.6984;30201.0;-4.11529442;40.05432548;546.0;780.0;393.0;387.0;67;2;9;13;4;15;24;9;7;10;37;4;2017;46.71153846;127;480;173;84
45016000000;45064;45;TOLEDO;ARGÉS;2376.31;30953.0;-4.0575158;39.80686787;653.0;6163.0;3107.0;3056.0;467;39;66;72;17;162;111;7;21;30;367;42;2017;36.86792147;1611;4020;532;1142
45017000000;45068;45;TOLEDO;AZUTÁN;2160.6736;21067.0;-5.12510745;39.78539282;337.0;289.0;143.0;146.0;47;2;3;13;3;9;17;2;2;6;36;1;2017;52.98269896;25;172;92;19
45018000000;45072;45;TOLEDO;BARCIENCE;1897.9678;18776.0;-4.23307844;39.98296696;516.0;806.0;421.0;385.0;117;6;20;16;7;46;22;3;9;8;85;12;2017;34.7853598;223;538;45;150
45019000000;45076;45;TOLEDO;BARGAS;8970.97;67737.0;-4.01977625;39.9415046;593.0;10030.0;5016.0;5014.0;795;32;145;149;35;246;188;25;60;78;581;51;2017;40.31435693;2044;6789;1197;1527
45020000000;45080;45;TOLEDO;BELVÍS DE LA JARA;11402.0;54433.0;-4.94955278;39.75979035;451.0;1567.0;782.0;785.0;110;5;12;31;5;27;30;18;13;9;62;8;2017;51.70963625;198;870;499;115
45021000000;45084;45;TOLEDO;BOROX;6025.8836;37099.0;-3.74068512;40.06962251;582.0;3626.0;1899.0;1727.0;329;16;33;64;21;105;90;31;29;23;219;27;2017;40.55763927;725;2411;490;492
45022000000;45088;45;TOLEDO;BUENAVENTURA;3577.1654;26902.0;-4.84944991;40.17435467;436.0;423.0;215.0;208.0;57;2;7;16;1;11;20;4;1;4;43;5;2017;55.14893617;30;248;145;16
45023000000;45092;45;TOLEDO;BURGUILLOS DE TOLEDO;2840.77;24248.0;-3.99235074;39.7968926;678.0;3173.0;1628.0;1545.0;219;9;31;39;14;76;50;5;16;11;165;22;2017;36.4320832;842;2084;247;620
45024000000;45096;45;TOLEDO;BURUJÓN;3544.9787;34939.0;-4.29786777;39.90301271;504.0;1324.0;684.0;640.0;115;3;15;19;7;40;31;2;23;7;70;13;2017;43.64728097;244;825;255;171
45025000000;45100;45;TOLEDO;CABAÑAS DE LA SAGRA;1651.9089;21623.0;-3.94682741;40.00743373;554.0;1777.0;913.0;864.0;201;11;23;41;7;51;68;6;30;18;129;18;2017;40.79853686;357;1181;239;231
45026000000;45104;45;TOLEDO;CABAÑAS DE YEPES;1797.0952;19219.0;-3.5356589;39.88895259;707.0;237.0;126.0;111.0;10;1;1;2;-1;5;1;2;1;0;5;2;2017;53.94514768;17;151;69;9
45027000000;45108;45;TOLEDO;CABEZAMESADA;5982.501;37850.0;-3.10244421;39.8160778;733.0;360.0;193.0;167.0;21;-1;2;8;-1;4;7;3;3;4;9;2;2017;56.32222222;17;220;123;9
45028000000;45112;45;TOLEDO;CALERA Y CHOZAS;21953.3881;89883.0;-4.97846399;39.88104005;391.0;4631.0;2354.0;2277.0;573;32;84;83;33;165;176;31;72;43;381;46;2017;44.10256964;801;2952;878;553
45029000000;45116;45;TOLEDO;CALERUELA;941.8523;15034.0;-5.25634025;39.87414587;371.0;223.0;111.0;112.0;16;1;3;1;2;4;5;1;1;1;12;1;2017;56.35874439;19;117;87;11
45030000000;45120;45;TOLEDO;CALZADA DE OROPESA;14221.7857;85691.0;-5.27721376;39.89616028;359.0;534.0;295.0;239.0;64;8;6;20;4;7;19;4;3;7;43;7;2017;52.93820225;44;334;156;27
45031000000;45124;45;TOLEDO;CAMARENA;6621.5251;40367.0;-4.11969073;40.09227569;573.0;3734.0;1933.0;1801.0;328;14;47;63;14;106;84;35;37;23;212;21;2017;41.78628816;737;2440;557;525
45032000000;45128;45;TOLEDO;CAMARENILLA;2434.7635;22674.0;-4.07531674;40.01782752;507.0;556.0;284.0;272.0;60;1;13;7;3;15;21;4;7;6;42;1;2017;47.7176259;81;342;133;60
45033000000;45132;45;TOLEDO;EL CAMPILLO DE LA JARA;8806.4943;46106.0;-5.05511488;39.58962387;650.0;373.0;198.0;175.0;30;2;5;9;3;6;5;5;-1;1;23;1;2017;54.50402145;34;204;135;22
45034000000;45136;45;TOLEDO;CAMUÑAS;10203.3461;55702.0;-3.45941091;39.42618502;667.0;1779.0;919.0;860.0;153;9;19;30;3;40;52;43;8;12;86;4;2017;46.00505902;310;1051;418;207
45035000000;45140;45;TOLEDO;CARDIEL DE LOS MONTES;2431.0894;22090.0;-4.65407318;40.06194183;401.0;348.0;185.0;163.0;40;1;5;17;-1;4;13;-1;-1;3;34;3;2017;50.55747126;45;206;97;33
45036000000;45144;45;TOLEDO;CARMENA;4669.7603;38680.0;-4.4008098;39.95464633;556.0;743.0;380.0;363.0;74;3;6;21;5;11;28;4;8;2;50;10;2017;50.93405114;98;419;226;61
45037000000;45148;45;TOLEDO;EL CARPIO DE TAJO;11358.0438;55404.0;-4.45439481;39.88675883;479.0;1930.0;963.0;967.0;183;7;23;32;8;54;59;18;24;16;100;25;2017;50.30984456;267;1076;587;175
45038000000;45152;45;TOLEDO;CARRANQUE;2471.6668;24222.0;-3.90085183;40.169358;657.0;4681.0;2424.0;2257.0;378;18;47;59;10;110;134;4;31;40;280;23;2017;37.754326;1110;3202;369;754
45039000000;45156;45;TOLEDO;CARRICHES;1867.3643;16909.0;-4.45879549;39.96355329;545.0;266.0;137.0;129.0;17;1;2;2;0;9;3;2;3;-1;11;1;2017;49.92481203;33;153;80;25
45040000000;45160;45;TOLEDO;EL CASAR DE ESCALONA;3955.0905;28914.0;-4.52491513;40.04583035;463.0;1841.0;984.0;857.0;215;8;35;54;14;49;55;10;12;34;137;22;2017;44.27593699;328;1170;343;220
45041000000;45164;45;TOLEDO;CASARRUBIOS DEL MONTE;9241.6278;67056.0;-4.0359802;40.18499468;611.0;5335.0;2809.0;2526.0;378;12;76;82;10;85;113;10;42;40;258;28;2017;40.20412371;1130;3600;605;767
45042000000;45168;45;TOLEDO;CASASBUENAS;3046.0921;30317.0;-4.12654058;39.76007038;684.0;201.0;99.0;102.0;9;0;1;2;2;3;1;0;1;-1;7;1;2017;55.49751244;12;114;75;7
45043000000;45172;45;TOLEDO;CASTILLO DE BAYUELA;3731.61;40866.0;-4.68559722;40.1021901;561.0;894.0;452.0;442.0;64;0;12;13;8;10;21;5;3;7;40;9;2017;54.32662192;69;533;292;37
45045000000;45176;45;TOLEDO;CAZALEGAS;2948.4287;26758.0;-4.67737088;40.01078706;440.0;1743.0;887.0;856.0;265;7;42;48;19;77;72;9;16;20;198;22;2017;44.39185313;317;1102;324;216
45046000000;45180;45;TOLEDO;CEBOLLA;3677.0718;29738.0;-4.57258833;39.9472367;439.0;3344.0;1698.0;1646.0;577;39;70;103;39;148;178;52;93;44;350;38;2017;42.68151914;650;2132;562;424
45047000000;45184;45;TOLEDO;CEDILLO DEL CONDADO;2645.0454;34449.0;-3.92230887;40.11382646;646.0;3727.0;1936.0;1791.0;416;15;64;81;16;149;91;13;43;40;285;35;2017;37.69975852;859;2519;349;645
45048000000;45188;45;TOLEDO;LOS CERRALBOS;4014.9985;37692.0;-4.5689708;39.98459279;462.0;414.0;222.0;192.0;34;1;8;5;1;8;11;4;2;6;20;2;2017;52.91304348;40;232;142;20
45049000000;45192;45;TOLEDO;CERVERA DE LOS MONTES;3168.9846;29804.0;-4.81104663;40.05183826;533.0;520.0;266.0;254.0;58;4;4;13;3;13;21;2;13;3;31;9;2017;46.89230769;78;322;120;55
45050000000;45196;45;TOLEDO;CIRUELOS;2293.5764;24043.0;-3.614014;39.93785715;705.0;544.0;289.0;255.0;62;2;11;17;3;18;11;1;4;11;41;5;2017;42.82720588;102;362;80;59
45051000000;45200;45;TOLEDO;COBEJA;1769.5799;24142.0;-3.85946586;40.02286285;501.0;2192.0;1144.0;1048.0;199;13;15;30;9;69;63;5;23;16;130;25;2017;40.15282847;468;1446;278;296
45052000000;45204;45;TOLEDO;COBISA;1472.04;22807.0;-4.02450738;39.80403742;677.0;4221.0;2110.0;2111.0;233;16;28;40;11;60;78;2;13;17;182;19;2017;36.95759299;1153;2822;246;668
45053000000;45208;45;TOLEDO;CONSUEGRA;35848.789;99616.0;-3.61032306;39.46093993;705.0;10146.0;5122.0;5024.0;865;33;88;156;43;232;313;198;87;75;457;48;2017;44.03331362;1786;6470;1890;1160
45054000000;45212;45;TOLEDO;CORRAL DE ALMAGUER;32870.3487;94325.0;-3.16447964;39.75947704;701.0;5443.0;2791.0;2652.0;437;16;71;97;16;115;122;101;52;33;218;33;2017;45.94598567;882;3358;1203;598
45055000000;45216;45;TOLEDO;CUERVA;3751.0325;29320.0;-4.21235625;39.66408004;766.0;1361.0;713.0;648.0;97;1;19;22;6;20;29;7;21;8;55;6;2017;46.40778839;229;816;316;145
45056000000;45220;45;TOLEDO;CHOZAS DE CANALES;3268.7308;28409.0;-4.04357182;40.09847296;553.0;3760.0;1981.0;1779.0;466;21;76;88;15;157;109;37;60;33;305;31;2017;36.76515957;978;2451;331;658
45057000000;45224;45;TOLEDO;CHUECA;1112.2702;15476.0;-3.94253987;39.7321748;739.0;265.0;143.0;122.0;26;1;1;5;3;2;14;1;7;2;14;2;2017;46.39245283;41;164;60;20
45058000000;45228;45;TOLEDO;DOMINGO PÉREZ;1293.4584;17783.0;-4.5047455;39.97614663;497.0;417.0;215.0;202.0;43;0;6;11;1;15;10;9;4;3;26;1;2017;55.0383693;45;222;150;27
45059000000;45232;45;TOLEDO;DOSBARRIOS;11158.5927;59414.0;-3.48459445;39.88070774;707.0;2230.0;1141.0;1089.0;176;9;19;38;7;45;58;25;30;10;99;12;2017;44.76636771;391;1385;454;248
45060000000;45236;45;TOLEDO;ERUSTES;951.8361;15252.0;-4.49632544;39.95626406;537.0;211.0;108.0;103.0;13;-1;2;6;1;1;3;4;1;1;7;0;2017;51.70616114;30;115;66;16
45061000000;45240;45;TOLEDO;ESCALONA;7315.0524;48269.0;-4.4015946;40.16583078;457.0;3240.0;1667.0;1573.0;359;18;52;93;17;80;99;14;24;33;257;31;2017;44.86080247;548;2090;602;334
45062000000;45244;45;TOLEDO;ESCALONILLA;5094.8967;35129.0;-4.34900711;39.92484479;547.0;1447.0;722.0;725.0;145;7;15;34;9;44;36;23;17;9;77;19;2017;45.45404285;262;883;302;182
45063000000;45248;45;TOLEDO;ESPINOSO DEL REY;4827.6889;27853.0;-4.78380382;39.65239728;723.0;466.0;258.0;208.0;42;2;11;17;1;10;1;7;5;5;23;2;2017;56.41201717;36;249;181;27
45064000000;45252;45;TOLEDO;ESQUIVIAS;2492.2477;27056.0;-3.76725206;40.10250566;605.0;5378.0;2710.0;2668.0;461;11;57;85;17;141;150;30;57;32;306;36;2017;40.63611008;1121;3577;680;745
45065000000;45256;45;TOLEDO;LA ESTRELLA;7723.3883;38354.0;-5.09293709;39.68705865;558.0;241.0;126.0;115.0;16;-1;2;5;0;6;3;-1;-1;-1;14;2;2017;69.27385892;5;78;158;1
45066000000;45260;45;TOLEDO;FUENSALIDA;6837.2989;50619.0;-4.20979125;40.05108914;591.0;10976.0;5542.0;5434.0;1043;52;159;207;45;282;298;116;168;93;536;130;2017;39.8125;2385;7182;1409;1636
45067000000;45264;45;TOLEDO;GÁLVEZ;5499.6349;37759.0;-4.2732415;39.70077486;711.0;3075.0;1541.0;1534.0;239;13;31;48;7;64;76;37;40;14;133;15;2017;45.71869919;532;1872;671;339
45068000000;45268;45;TOLEDO;GARCIOTUM;2273.0;34234.0;-4.64777204;40.09968021;469.0;190.0;96.0;94.0;12;1;0;3;-1;3;5;1;-1;1;10;-1;2017;56.13684211;14;109;67;7
45069000000;45272;45;TOLEDO;GERINDOTE;4425.6672;37495.0;-4.30194428;39.96509622;545.0;2347.0;1199.0;1148.0;264;13;30;44;23;73;81;11;31;11;182;29;2017;42.43800597;433;1554;360;272
45070000000;45276;45;TOLEDO;GUADAMUR;3795.79;41315.0;-4.14957219;39.81196637;627.0;1802.0;906.0;896.0;133;6;17;33;5;39;33;22;13;9;76;13;2017;45.32352941;303;1141;358;196
45071000000;45280;45;TOLEDO;LA GUARDIA;19558.8231;98727.0;-3.47667136;39.78831523;698.0;2248.0;1140.0;1108.0;279;13;35;51;12;65;103;24;15;120;99;21;2017;46.56494662;355;1388;505;218
45072000000;45284;45;TOLEDO;LAS HERENCIAS;9072.8045;66529.0;-4.92136776;39.86776588;363.0;793.0;425.0;368.0;101;5;12;24;8;20;32;3;8;16;71;3;2017;50.66960908;102;462;229;48
45073000000;45288;45;TOLEDO;HERRERUELA DE OROPESA;1054.3387;19122.0;-5.24259858;39.88946588;379.0;357.0;183.0;174.0;19;-1;3;7;2;4;3;4;4;-1;11;-1;2017;54.56302521;30;205;122;9
45074000000;45292;45;TOLEDO;HINOJOSA DE SAN VICENTE;3105.62;22970.0;-4.72362592;40.10382874;651.0;415.0;227.0;188.0;44;-1;3;18;0;9;14;1;2;10;29;2;2017;55.40481928;37;224;154;22
45075000000;45296;45;TOLEDO;HONTANAR;15176.5983;92019.0;-4.4982661;39.61209284;844.0;163.0;99.0;64.0;4;-1;-1;2;-1;1;1;0;1;-1;3;-1;2017;53.45398773;14;99;50;6
45076000000;45300;45;TOLEDO;HORMIGOS;2748.4696;23190.0;-4.44522074;40.09825787;462.0;686.0;371.0;315.0;91;3;14;26;9;22;17;6;5;19;52;9;2017;46.50291545;103;435;148;75
45077000000;45304;45;TOLEDO;HUECAS;2742.0077;26199.0;-4.19727933;40.01136153;547.0;654.0;333.0;321.0;55;1;4;6;3;18;23;1;9;3;38;4;2017;45.08715596;96;440;118;66
45078000000;45308;45;TOLEDO;HUERTA DE VALDECARÁBANOS;8299.7674;48386.0;-3.61226578;39.86364296;625.0;1703.0;841.0;862.0;183;5;18;34;5;46;75;10;13;43;98;19;2017;46.40046976;278;1049;376;181
45079000000;45312;45;TOLEDO;LA IGLESUELA;6910.0;44627.0;-4.75146344;40.23346231;520.0;425.0;220.0;205.0;45;2;12;10;1;8;12;2;2;4;33;4;2017;53.51764706;51;228;146;37
45080000000;45316;45;TOLEDO;ILLÁN DE VACAS;915.3212;17222.0;-4.55763678;39.97079939;480.0;5.0;4.0;1.0;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2017;47.6;0;5;0;0
45081000000;45320;45;TOLEDO;ILLESCAS;5735.1825;42068.0;-3.84923771;40.12412418;589.0;27332.0;13866.0;13466.0;2201;119;313;313;97;773;586;23;229;158;1615;176;2017;36.22669399;6833;18401;2098;4970
45082000000;45324;45;TOLEDO;LAGARTERA;8102.2539;68897.0;-5.20107075;39.90517115;399.0;1422.0;710.0;712.0;108;6;12;34;2;20;34;6;9;11;76;6;2017;52.52109705;164;833;425;108
45083000000;45328;45;TOLEDO;LAYOS;1839.176;23513.0;-4.06408976;39.77709337;650.0;652.0;322.0;330.0;40;1;3;4;2;17;13;0;2;6;28;4;2017;42.64417178;135;407;110;100
45084000000;45332;45;TOLEDO;LILLO;15139.7328;53081.0;-3.30440947;39.7227223;684.0;2695.0;1399.0;1296.0;315;13;33;78;17;75;99;73;46;21;155;20;2017;47.26159555;385;1690;620;243
45085000000;45336;45;TOLEDO;LOMINCHAR;2226.3477;25638.0;-3.96463143;40.09031866;647.0;2369.0;1232.0;1137.0;248;7;36;50;11;80;64;16;41;20;156;15;2017;39.38117349;521;1544;304;375
45086000000;45340;45;TOLEDO;LUCILLOS;4049.7049;38644.0;-4.6122444;39.98553967;478.0;591.0;310.0;281.0;105;7;18;22;5;19;34;11;9;9;70;6;2017;48.57529611;80;362;149;51
45087000000;45344;45;TOLEDO;MADRIDEJOS;26201.4428;87388.0;-3.53369545;39.4684254;687.0;10637.0;5333.0;5304.0;836;28;115;159;31;226;277;138;95;111;439;53;2017;44.0458776;1865;6779;1993;1188
45088000000;45348;45;TOLEDO;MAGÁN;2918.413;31460.0;-3.93122653;39.96119655;487.0;3259.0;1670.0;1589.0;373;21;43;64;15;139;91;17;33;43;240;40;2017;36.76096962;836;2127;296;590
45089000000;45352;45;TOLEDO;MALPICA DE TAJO;7959.321;41241.0;-4.54612686;39.8974919;389.0;1802.0;920.0;882.0;237;10;35;59;20;49;64;29;34;14;148;12;2017;47.85571587;247;1126;429;146
45090000000;45356;45;TOLEDO;MANZANEQUE;1222.1336;16719.0;-3.79472284;39.63532206;719.0;406.0;198.0;208.0;45;5;6;7;4;10;13;10;1;2;28;4;2017;50.72906404;41;254;111;26
45091000000;45360;45;TOLEDO;MAQUEDA;7367.4815;64809.0;-4.36970187;40.06471513;495.0;469.0;237.0;232.0;38;4;6;4;1;10;13;3;3;2;25;5;2017;51.43923241;58;276;135;34
45092000000;45364;45;TOLEDO;MARJALIZA;6579.16;39348.0;-3.93610609;39.56316078;856.0;270.0;130.0;140.0;8;1;1;1;0;2;3;1;1;-1;5;1;2017;54.28518519;32;138;100;20
45093000000;45368;45;TOLEDO;MARRUPE;1049.9147;18343.0;-4.7951461;40.09052658;584.0;156.0;83.0;73.0;18;0;0;7;1;2;8;0;0;-1;17;1;2017;59.58333333;8;82;66;3
45094000000;45372;45;TOLEDO;MASCARAQUE;6560.6013;52302.0;-3.81181371;39.71575468;713.0;444.0;223.0;221.0;40;4;2;10;3;12;9;2;5;6;27;0;2017;51.5045045;43;277;124;35
45095000000;45376;45;TOLEDO;LA MATA;1918.1009;22956.0;-4.43867697;39.94214625;564.0;864.0;438.0;426.0;69;8;9;12;4;19;17;7;10;2;43;7;2017;48.90972222;127;513;224;69
45096000000;45380;45;TOLEDO;MAZARAMBROZ;21602.4599;79662.0;-4.02098672;39.69452577;778.0;1259.0;648.0;611.0;128;12;13;28;6;30;39;13;22;5;82;6;2017;45.07625099;211;808;240;137
45097000000;45384;45;TOLEDO;MEJORADA;4608.9083;29362.0;-4.88193086;40.01033998;549.0;1266.0;658.0;608.0;144;6;12;22;8;40;56;3;23;14;93;11;2017;47.66113744;203;739;324;125
45098000000;45388;45;TOLEDO;MENASALBAS;17944.0435;74027.0;-4.28464179;39.6405714;701.0;2739.0;1440.0;1299.0;199;12;26;39;9;41;72;29;54;4;85;27;2017;48.59839357;397;1621;721;239
45099000000;45392;45;TOLEDO;MÉNTRIDA;8300.5248;44522.0;-4.19583888;40.23782441;538.0;4900.0;2496.0;2404.0;494;27;65;84;17;141;160;10;62;46;325;51;2017;39.11653061;1133;3250;517;772
45100000000;45396;45;TOLEDO;MESEGAR DE TAJO;1765.6537;19729.0;-4.50176953;39.92522875;477.0;228.0;124.0;104.0;26;-1;2;8;-1;10;6;3;1;2;20;-1;2017;52.46052632;30;116;82;19
45101000000;45400;45;TOLEDO;MIGUEL ESTEBAN;9299.5879;42314.0;-3.07691202;39.52767797;681.0;4976.0;2494.0;2482.0;448;23;61;103;25;139;97;142;49;52;174;31;2017;43.93247588;830;3199;947;485
45102000000;45404;45;TOLEDO;MOCEJÓN;3050.64;31546.0;-3.9168404;39.94039068;480.0;4830.0;2442.0;2388.0;460;28;58;81;22;142;129;19;29;60;287;65;2017;41.28509317;964;3161;705;678
45103000000;45408;45;TOLEDO;MOHEDAS DE LA JARA;6041.7027;31486.0;-5.14406081;39.60420589;646.0;420.0;233.0;187.0;12;-1;2;2;-1;3;5;0;1;-1;11;-1;2017;57.36428571;39;215;166;22
45104000000;45412;45;TOLEDO;MONTEARAGÓN;1200.636;17490.0;-4.63101433;39.96468226;428.0;520.0;270.0;250.0;62;4;7;10;2;19;20;3;5;3;45;6;2017;47.70384615;72;329;119;48
45105000000;45416;45;TOLEDO;MONTESCLAROS;2058.0313;23044.0;-4.93936509;40.10639058;558.0;417.0;224.0;193.0;31;4;3;6;3;5;10;0;2;2;24;3;2017;55.62829736;39;210;168;23
45106000000;45420;45;TOLEDO;MORA;16857.1483;69569.0;-3.77421246;39.6844219;721.0;9853.0;4946.0;4907.0;942;54;136;175;37;257;283;154;113;62;536;77;2017;43.98650157;1810;6178;1865;1236
45107000000;45424;45;TOLEDO;NAMBROCA;8207.79;56412.0;-3.94284193;39.79889993;672.0;4557.0;2346.0;2211.0;337;16;68;46;15;109;83;13;21;18;256;29;2017;38.11498793;1095;3001;461;804
45108000000;45428;45;TOLEDO;LA NAVA DE RICOMALILLO;3952.6995;28285.0;-4.98950457;39.65163284;651.0;565.0;294.0;271.0;35;2;5;7;5;5;11;4;1;2;26;2;2017;53.48672566;56;330;179;37
45109000000;45432;45;TOLEDO;NAVAHERMOSA;12979.4126;56444.0;-4.47014088;39.63276002;739.0;3738.0;1913.0;1825.0;364;13;29;73;19;100;130;48;62;17;211;26;2017;46.81728197;609;2273;856;384
45110000000;45436;45;TOLEDO;NAVALCÁN;5973.472;43036.0;-5.09290716;40.06828657;393.0;2080.0;1095.0;985.0;239;10;34;56;10;44;85;9;11;25;181;13;2017;51.69615385;259;1151;670;166
45111000000;45440;45;TOLEDO;NAVALMORALEJO;2274.5096;25684.0;-5.14304362;39.73984717;424.0;64.0;34.0;30.0;2;-1;-1;1;-1;1;-1;-1;-1;-1;2;-1;2017;67.78125;4;20;40;3
45112000000;45444;45;TOLEDO;LOS NAVALMORALES;10495.3832;48685.0;-4.63972453;39.72591155;658.0;2617.0;1361.0;1256.0;284;13;53;63;27;73;55;106;19;14;131;14;2017;47.53381735;353;1659;605;198
45113000000;45448;45;TOLEDO;LOS NAVALUCILLOS;35594.4722;108102.0;-4.64187912;39.66669754;745.0;2251.0;1159.0;1092.0;182;6;18;39;6;45;68;25;18;16;113;10;2017;53.80941804;206;1294;751;116
45114000000;45452;45;TOLEDO;NAVAMORCUENDE;11086.13;65250.0;-4.78519646;40.15769695;770.0;643.0;323.0;320.0;65;4;8;23;1;16;13;4;1;5;48;7;2017;56.62986003;57;330;256;34
45115000000;45456;45;TOLEDO;NOBLEJAS;6966.7268;43686.0;-3.44291095;39.98028083;732.0;3499.0;1776.0;1723.0;240;8;45;44;13;66;64;19;30;12;160;19;2017;42.6053158;728;2140;631;495
45116000000;45460;45;TOLEDO;NOEZ;3421.9761;28043.0;-4.18410869;39.740514;755.0;881.0;450.0;431.0;86;3;16;14;2;26;25;5;12;6;59;4;2017;45.33938706;133;587;161;88
45117000000;45464;45;TOLEDO;NOMBELA;12156.2832;51405.0;-4.50323098;40.15626779;493.0;895.0;471.0;424.0;98;5;9;22;5;29;28;10;4;10;59;15;2017;46.71620112;132;571;192;77
45118000000;45468;45;TOLEDO;NOVÉS;4171.4579;36045.0;-4.27230437;40.04687899;564.0;2721.0;1403.0;1318.0;276;18;37;43;9;99;70;7;32;17;199;21;2017;41.36530687;580;1732;409;370
